Datum,Lufttemperatur,Kvalitet,Snittemperatur,Year
2013-01-08,5.1,G,4.01,2013
2013-01-09,5.9,G,3.86,2013
2013-01-10,0.9,G,-0.53,2013
2013-01-11,-1.1,G,-1.72,2013
2013-01-12,-1.6,G,-2.3,2013
2013-01-13,-1.4,G,-3.33,2013
2013-01-14,-2.0,G,-3.73,2013
2013-01-15,-1.8,G,-3.13,2013
2013-01-16,-3.7,G,-5.47,2013
2013-01-17,-2.5,G,-3.9,2013
2013-01-18,-3.7,G,-5.78,2013
2013-01-19,-7.5,G,-9.99,2013
2013-01-20,-2.1,G,-6.64,2013
2013-01-21,-3.5,G,-4.94,2013
2013-01-22,-4.4,G,-6.35,2013
2013-01-23,-5.9,G,-10.9,2013
2013-01-24,-4.2,G,-10.27,2013
2013-01-25,-1.3,G,-7.27,2013
2013-01-26,-1.3,G,-2.71,2013
2013-01-27,2.8,G,-1.17,2013
2013-01-28,3.3,G,2.95,2013
2013-01-29,4.6,G,3.01,2013
2013-01-30,5.5,G,4.51,2013
2013-01-31,6.0,G,3.37,2013
2013-02-01,-0.6,G,-1.59,2013
2013-02-02,1.6,G,-1.56,2013
2013-02-03,1.5,G,-1.7,2013
2013-02-04,4.0,G,2.41,2013
2013-02-05,3.7,G,2.26,2013
2013-02-06,1.5,G,-0.04,2013
2013-02-07,-0.2,G,-1.27,2013
2013-02-08,0.5,G,-1.16,2013
2013-02-09,-3.0,G,-4.26,2013
2013-02-10,-1.8,G,-3.32,2013
2013-02-11,-0.8,G,-3.2,2013
2013-02-12,-1.3,G,-3.13,2013
2013-02-13,-0.4,G,-2.07,2013
2013-02-14,0.5,G,-0.98,2013
2013-02-15,1.6,G,0.62,2013
2013-02-16,1.4,G,1.17,2013
2013-02-17,1.8,G,1.06,2013
2013-02-18,3.3,G,2.15,2013
2013-02-19,0.6,G,-1.21,2013
2013-02-20,0.3,G,-1.36,2013
2013-02-21,-1.2,G,-3.82,2013
2013-02-22,-0.9,G,-4.77,2013
2013-02-23,-1.2,G,-3.75,2013
2013-02-24,1.0,G,-1.26,2013
2013-02-25,2.5,G,-1.62,2013
2013-02-26,3.1,G,-2.48,2013
2013-02-27,-0.1,G,-2.61,2013
2013-02-28,6.1,G,1.18,2013
2013-03-01,7.5,G,2.99,2013
2013-03-02,6.2,G,2.98,2013
2013-03-03,5.9,G,2.41,2013
2013-03-04,5.9,G,2.26,2013
2013-03-05,7.1,G,2.24,2013
2013-03-06,6.0,G,2.38,2013
2013-03-07,5.1,G,1.96,2013
2013-03-08,4.9,G,0.3,2013
2013-03-09,1.6,G,-1.95,2013
2013-03-10,-1.3,G,-4.66,2013
2013-03-11,0.6,G,-5.15,2013
2013-03-12,2.8,G,-2.36,2013
2013-03-13,0.1,G,-2.65,2013
2013-03-14,1.0,G,-4.0,2013
2013-03-15,1.4,G,-3.79,2013
2013-03-16,4.1,G,-0.55,2013
2013-03-17,5.5,G,0.88,2013
2013-03-18,2.5,G,-1.34,2013
2013-03-19,-1.7,G,-3.48,2013
2013-03-20,-1.4,G,-3.5,2013
2013-03-21,0.6,G,-2.18,2013
2013-03-22,-0.5,G,-4.22,2013
2013-03-23,2.3,G,-3.63,2013
2013-03-24,4.3,G,-1.75,2013
2013-03-25,5.4,G,-0.51,2013
2013-03-26,6.4,G,0.47,2013
2013-03-27,4.6,G,-0.36,2013
2013-03-28,5.6,G,0.12,2013
2013-03-29,5.4,G,0.53,2013
2013-03-30,5.2,G,0.66,2013
2013-03-31,6.8,G,0.81,2013
2013-04-01,9.5,G,1.78,2013
2013-04-02,9.2,G,2.6,2013
2013-04-03,8.4,G,3.25,2013
2013-04-04,10.0,G,3.96,2013
2013-04-05,10.3,G,3.77,2013
2013-04-06,7.9,G,3.03,2013
2013-04-07,6.5,G,2.93,2013
2013-04-08,6.7,G,1.59,2013
2013-04-09,6.6,G,2.31,2013
2013-04-10,9.1,G,3.42,2013
2013-04-11,6.6,G,3.69,2013
2013-04-12,4.3,G,2.55,2013
2013-04-13,6.8,G,3.91,2013
2013-04-14,12.9,G,7.98,2013
2013-04-15,13.9,G,10.88,2013
2013-04-16,14.8,G,9.29,2013
2013-04-17,13.3,G,10.06,2013
2013-04-18,13.3,G,9.88,2013
2013-04-19,10.8,G,7.26,2013
2013-04-20,11.4,G,6.59,2013
2013-04-21,12.3,G,7.52,2013
2013-04-22,11.3,G,8.13,2013
2013-04-23,11.2,G,8.51,2013
2013-04-24,8.9,G,7.44,2013
2013-04-25,10.1,G,7.19,2013
2013-04-26,10.6,G,6.94,2013
2013-04-27,11.8,G,6.8,2013
2013-04-28,9.6,G,6.3,2013
2013-04-29,10.0,G,7.65,2013
2013-04-30,10.0,G,7.98,2013
2013-05-01,9.4,G,7.21,2013
2013-05-02,9.4,G,7.26,2013
2013-05-03,12.9,G,8.44,2013
2013-05-04,14.1,G,10.57,2013
2013-05-05,14.1,G,10.28,2013
2013-05-06,16.6,G,12.51,2013
2013-05-07,19.1,G,14.08,2013
2013-05-08,17.9,G,13.42,2013
2013-05-09,17.4,G,13.84,2013
2013-05-10,16.4,G,12.18,2013
2013-05-11,13.5,G,11.24,2013
2013-05-12,12.0,G,10.83,2013
2013-05-13,11.0,G,9.83,2013
2013-05-14,10.0,G,9.0,2013
2013-05-15,19.0,G,15.0,2013
2013-05-16,22.0,G,19.67,2013
2013-05-17,26.0,G,22.17,2013
2013-05-18,27.0,G,22.83,2013
2013-05-19,18.0,G,17.0,2013
2013-05-20,19.5,G,16.83,2013
2013-05-21,18.5,G,16.67,2013
2013-05-22,15.0,G,14.17,2013
2013-05-23,12.8,G,10.71,2013
2013-05-24,18.2,G,13.14,2013
2013-05-25,20.4,G,16.18,2013
2013-05-26,22.6,G,17.19,2013
2013-05-27,20.4,G,15.99,2013
2013-05-28,24.3,G,17.89,2013
2013-05-29,19.8,G,17.04,2013
2013-05-30,22.5,G,17.76,2013
2013-05-31,24.0,G,18.57,2013
2013-06-01,25.5,G,19.79,2013
2013-06-02,17.6,G,15.27,2013
2013-06-03,21.9,G,17.47,2013
2013-06-04,18.3,G,14.97,2013
2013-06-05,20.4,G,15.11,2013
2013-06-06,19.2,G,15.92,2013
2013-06-07,16.8,G,14.32,2013
2013-06-08,18.8,G,14.82,2013
2013-06-09,19.1,G,15.56,2013
2013-06-10,20.3,G,15.67,2013
2013-06-11,19.7,G,15.71,2013
2013-06-12,18.3,G,15.36,2013
2013-06-13,20.0,G,16.55,2013
2013-06-14,17.0,G,14.8,2013
2013-06-15,19.3,G,15.2,2013
2013-06-16,15.8,G,12.65,2013
2013-06-17,19.2,G,15.7,2013
2013-06-18,19.9,G,16.37,2013
2013-06-19,20.1,G,16.25,2013
2013-06-20,22.2,G,18.38,2013
2013-06-21,25.3,G,20.69,2013
2013-06-22,16.9,G,15.47,2013
2013-06-23,18.3,G,15.97,2013
2013-06-24,18.2,G,16.21,2013
2013-06-25,18.4,G,15.89,2013
2013-06-26,15.3,G,14.44,2013
2013-06-27,18.3,G,15.59,2013
2013-06-28,19.6,G,15.57,2013
2013-06-29,15.2,G,13.09,2013
2013-06-30,17.3,G,13.68,2013
2013-07-01,18.0,G,14.34,2013
2013-07-02,16.4,G,14.08,2013
2013-07-03,20.9,G,15.72,2013
2013-07-04,18.5,G,15.97,2013
2013-07-05,20.2,G,16.95,2013
2013-07-06,20.7,G,17.06,2013
2013-07-07,22.1,G,18.14,2013
2013-07-08,23.7,G,19.41,2013
2013-07-09,21.8,G,18.38,2013
2013-07-10,19.7,G,16.9,2013
2013-07-11,22.3,G,17.25,2013
2013-07-12,23.1,G,18.38,2013
2013-07-13,20.9,G,17.92,2013
2013-07-14,19.4,G,17.88,2013
2013-07-15,19.6,G,16.9,2013
2013-07-16,21.5,G,18.16,2013
2013-07-17,23.5,G,19.73,2013
2013-07-18,21.8,G,19.08,2013
2013-07-19,23.9,G,20.33,2013
2013-07-20,25.5,G,20.03,2013
2013-07-21,23.2,G,19.09,2013
2013-07-22,26.0,G,21.0,2013
2013-07-23,25.3,G,20.09,2013
2013-07-24,24.3,G,20.2,2013
2013-07-25,24.7,G,20.18,2013
2013-07-26,24.9,G,21.09,2013
2013-07-27,24.1,G,20.22,2013
2013-07-28,25.7,G,21.21,2013
2013-07-29,24.2,G,20.47,2013
2013-07-30,22.0,G,18.56,2013
2013-07-31,20.1,G,18.03,2013
2013-08-01,20.9,G,18.52,2013
2013-08-02,25.2,G,21.11,2013
2013-08-03,28.3,G,21.93,2013
2013-08-04,22.8,G,19.6,2013
2013-08-05,23.4,G,20.08,2013
2013-08-06,25.3,G,20.94,2013
2013-08-07,21.4,G,18.66,2013
2013-08-08,18.1,G,16.73,2013
2013-08-09,21.5,G,17.89,2013
2013-08-10,20.2,G,17.16,2013
2013-08-11,18.5,G,16.75,2013
2013-08-12,19.5,G,16.66,2013
2013-08-13,18.1,G,14.75,2013
2013-08-14,18.3,G,14.38,2013
2013-08-15,19.7,G,16.84,2013
2013-08-16,20.0,G,17.63,2013
2013-08-17,20.3,G,18.21,2013
2013-08-18,20.3,G,18.28,2013
2013-08-19,19.5,G,17.29,2013
2013-08-20,20.4,G,17.13,2013
2013-08-21,19.1,G,17.32,2013
2013-08-22,22.3,G,18.92,2013
2013-08-23,22.6,G,18.04,2013
2013-08-24,21.3,G,16.94,2013
2013-08-25,22.2,G,17.46,2013
2013-08-26,22.4,G,16.93,2013
2013-08-27,21.8,G,16.78,2013
2013-08-28,21.2,G,16.82,2013
2013-08-29,19.5,G,17.22,2013
2013-08-30,18.4,G,16.39,2013
2013-08-31,19.3,G,16.66,2013
2013-09-01,16.0,G,14.63,2013
2013-09-02,19.1,G,15.55,2013
2013-09-03,20.5,G,15.19,2013
2013-09-04,20.1,G,16.48,2013
2013-09-05,19.5,G,16.38,2013
2013-09-06,24.0,G,18.6,2013
2013-09-07,24.8,G,19.06,2013
2013-09-08,22.7,G,17.74,2013
2013-09-09,22.8,G,17.98,2013
2013-09-10,18.9,G,15.86,2013
2013-09-11,19.3,G,15.0,2013
2013-09-12,20.3,G,16.9,2013
2013-09-13,21.6,G,16.21,2013
2013-09-14,19.9,G,15.6,2013
2013-09-15,17.0,G,14.22,2013
2013-09-16,15.4,G,12.15,2013
2013-09-17,14.4,G,11.06,2013
2013-09-18,13.0,G,10.34,2013
2013-09-19,16.1,G,10.77,2013
2013-09-20,17.1,G,11.38,2013
2013-09-21,16.3,G,12.5,2013
2013-09-22,16.2,G,14.16,2013
2013-09-23,17.0,G,12.78,2013
2013-09-24,14.5,G,9.83,2013
2013-09-25,14.1,G,8.49,2013
2013-09-26,11.0,G,7.75,2013
2013-09-27,12.7,G,6.67,2013
2013-09-28,12.0,G,6.82,2013
2013-09-29,12.3,G,6.98,2013
2013-09-30,14.0,G,7.99,2013
2013-10-01,11.8,G,7.31,2013
2013-10-02,12.8,G,7.11,2013
2013-10-03,12.6,G,8.52,2013
2013-10-04,14.6,G,10.03,2013
2013-10-05,14.0,G,11.96,2013
2013-10-06,15.4,G,12.52,2013
2013-10-07,16.1,G,14.68,2013
2013-10-08,14.6,G,14.03,2013
2013-10-09,14.3,G,12.98,2013
2013-10-10,15.0,G,11.41,2013
2013-10-11,13.7,G,9.62,2013
2013-10-12,14.8,G,8.67,2013
2013-10-13,12.3,G,8.17,2013
2013-10-14,12.2,G,10.16,2013
2013-10-15,14.8,G,9.46,2013
2013-10-16,10.5,G,8.04,2013
2013-10-17,11.5,G,10.01,2013
2013-10-18,8.1,G,4.42,2013
2013-10-19,10.2,G,7.35,2013
2013-10-20,6.9,G,5.78,2013
2013-10-21,8.1,G,7.53,2013
2013-10-22,15.6,G,13.12,2013
2013-10-23,15.9,G,14.64,2013
2013-10-24,13.1,G,11.57,2013
2013-10-25,11.4,G,10.59,2013
2013-10-26,15.0,G,13.6,2013
2013-10-27,14.8,G,13.15,2013
2013-10-28,13.7,G,11.95,2013
2013-10-29,11.8,G,10.98,2013
2013-10-30,11.8,G,10.41,2013
2013-10-31,11.8,G,10.51,2013
2013-11-01,11.8,G,10.66,2013
2013-11-02,11.1,G,9.56,2013
2013-11-03,11.4,G,9.19,2013
2013-11-04,10.3,G,8.08,2013
2013-11-05,10.7,G,8.38,2013
2013-11-06,7.4,G,5.29,2013
2013-11-07,9.1,G,7.2,2013
2013-11-08,10.8,G,9.27,2013
2013-11-09,8.8,G,7.18,2013
2013-11-10,7.0,G,5.72,2013
2013-11-11,9.1,G,3.85,2013
2013-11-12,9.9,G,8.88,2013
2013-11-13,9.7,G,8.37,2013
2013-11-14,9.0,G,8.36,2013
2013-11-15,10.1,G,8.8,2013
2013-11-16,11.1,G,10.47,2013
2013-11-17,10.7,G,7.94,2013
2013-11-18,7.3,G,6.06,2013
2013-11-19,8.5,G,7.08,2013
2013-11-20,4.7,G,1.39,2013
2013-11-21,3.1,G,1.94,2013
2013-11-22,2.9,G,1.65,2013
2013-11-23,3.9,G,1.54,2013
2013-11-24,3.5,G,0.67,2013
2013-11-25,3.4,G,-1.7,2013
2013-11-26,8.0,G,1.14,2013
2013-11-27,10.3,G,8.88,2013
2013-11-28,8.9,G,7.84,2013
2013-11-29,5.4,G,3.26,2013
2013-11-30,6.7,G,2.62,2013
2013-12-01,8.2,G,7.65,2013
2014-01-01,3.5,G,2.83,2014
2014-01-02,5.5,G,4.67,2014
2014-01-03,6.0,G,5.67,2014
2014-01-04,6.5,G,5.83,2014
2014-01-05,5.0,G,4.5,2014
2014-01-06,6.5,G,5.17,2014
2014-01-07,7.5,G,7.17,2014
2014-01-08,7.5,G,7.0,2014
2014-01-09,6.0,G,4.83,2014
2014-01-10,2.5,G,2.5,2014
2014-01-11,6.6,G,5.95,2014
2014-01-12,5.8,G,-0.94,2014
2014-01-13,-2.4,G,-5.4,2014
2014-01-14,1.5,G,0.35,2014
2014-01-15,2.0,G,1.22,2014
2014-01-16,1.1,G,0.31,2014
2014-01-17,-1.1,G,-1.68,2014
2014-01-18,-1.0,G,-1.8,2014
2014-01-19,-0.7,G,-1.86,2014
2014-01-20,-1.1,G,-2.81,2014
2014-01-21,-2.4,G,-4.72,2014
2014-01-22,-2.5,G,-3.95,2014
2014-01-23,-2.5,G,-3.14,2014
2014-01-24,-2.5,G,-3.76,2014
2014-01-25,-2.1,G,-4.11,2014
2014-01-26,-2.1,G,-3.89,2014
2014-01-27,-1.5,G,-2.95,2014
2014-01-28,0.6,G,-0.54,2014
2014-01-29,-0.4,G,-2.22,2014
2014-01-30,-2.3,G,-3.24,2014
2014-01-31,-3.0,G,-3.33,2014
2014-02-01,1.5,G,0.17,2014
2014-02-02,3.0,G,2.5,2014
2014-02-03,3.5,G,2.0,2014
2014-02-04,2.9,G,1.92,2014
2014-02-05,4.6,G,1.9,2014
2014-02-06,5.6,G,3.28,2014
2014-02-07,5.9,G,4.15,2014
2014-02-08,5.0,G,4.25,2014
2014-02-09,5.8,G,4.53,2014
2014-02-10,5.1,G,4.12,2014
2014-02-11,5.6,G,3.78,2014
2014-02-12,3.8,G,2.88,2014
2014-02-13,5.0,G,3.2,2014
2014-02-14,3.0,G,2.33,2014
2014-02-15,6.5,G,4.83,2014
2014-02-16,5.5,G,5.0,2014
2014-02-17,6.0,G,4.5,2014
2014-02-18,4.0,G,3.33,2014
2014-02-19,5.2,G,3.76,2014
2014-02-20,5.8,G,2.54,2014
2014-02-21,6.6,G,5.56,2014
2014-02-22,5.7,G,4.82,2014
2014-02-23,7.3,G,6.01,2014
2014-02-24,8.7,G,7.37,2014
2014-02-25,9.3,G,5.75,2014
2014-02-26,7.1,G,5.64,2014
2014-02-27,8.0,G,5.73,2014
2014-02-28,6.3,G,5.41,2014
2014-03-01,5.4,G,4.23,2014
2014-03-02,4.4,G,3.48,2014
2014-03-03,7.1,G,4.57,2014
2014-03-04,8.5,G,6.32,2014
2014-03-05,5.3,G,4.26,2014
2014-03-06,7.2,G,5.38,2014
2014-03-07,8.5,G,7.8,2014
2014-03-08,7.5,G,5.67,2014
2014-03-09,10.5,G,8.17,2014
2014-03-10,6.5,G,4.35,2014
2014-03-11,10.2,G,3.79,2014
2014-03-12,10.4,G,5.53,2014
2014-03-13,9.7,G,6.16,2014
2014-03-14,7.8,G,5.51,2014
2014-03-15,8.4,G,6.4,2014
2014-03-16,9.1,G,6.66,2014
2014-03-17,8.5,G,7.12,2014
2014-03-18,7.0,G,6.17,2014
2014-03-19,8.5,G,7.65,2014
2014-03-20,13.4,G,9.85,2014
2014-03-21,9.6,G,7.71,2014
2014-03-22,9.0,G,6.55,2014
2014-03-23,7.8,G,6.03,2014
2014-03-24,9.1,G,5.6,2014
2014-03-25,9.2,G,4.72,2014
2014-03-26,7.9,G,5.09,2014
2014-03-27,6.8,G,4.3,2014
2014-03-28,17.0,G,9.38,2014
2014-03-29,15.0,G,8.01,2014
2014-03-30,13.3,G,6.77,2014
2014-03-31,11.6,G,6.03,2014
2014-04-01,10.5,G,3.43,2014
2014-04-02,10.0,G,4.32,2014
2014-04-03,10.5,G,5.83,2014
2014-04-04,10.0,G,5.17,2014
2014-04-05,9.0,G,5.0,2014
2014-04-06,8.5,G,7.83,2014
2014-04-07,10.0,G,9.33,2014
2014-04-08,10.5,G,9.0,2014
2014-04-09,5.0,G,4.5,2014
2014-04-10,5.5,G,4.83,2014
2014-04-11,9.5,G,7.83,2014
2014-04-12,7.5,G,6.5,2014
2014-04-13,9.5,G,8.0,2014
2014-04-14,11.0,G,8.33,2014
2014-04-15,12.2,G,9.08,2014
2014-04-16,11.8,G,7.18,2014
2014-04-17,10.0,G,8.1,2014
2014-04-18,11.4,G,7.99,2014
2014-04-19,17.4,G,10.41,2014
2014-04-20,21.0,G,14.32,2014
2014-04-21,22.8,G,15.62,2014
2014-04-22,19.3,G,15.27,2014
2014-04-23,17.0,G,12.85,2014
2014-04-24,16.1,G,10.88,2014
2014-04-25,20.3,G,13.94,2014
2014-04-26,21.4,G,14.6,2014
2014-04-27,20.8,G,15.01,2014
2014-04-28,18.7,G,13.8,2014
2014-04-29,17.6,G,13.2,2014
2014-04-30,13.5,G,9.94,2014
2014-05-01,11.6,G,7.29,2014
2014-05-02,12.8,G,7.6,2014
2014-05-03,12.3,G,7.95,2014
2014-05-04,11.5,G,7.51,2014
2014-05-05,12.8,G,8.65,2014
2014-05-06,9.5,Y,7.92,2014
2014-05-07,9.5,G,8.38,2014
2014-05-08,12.0,G,9.75,2014
2014-05-09,12.0,G,10.0,2014
2014-05-10,13.5,G,9.4,2014
2014-05-11,13.5,G,11.12,2014
2014-05-12,13.0,G,11.03,2014
2014-05-13,14.7,G,10.65,2014
2014-05-14,14.0,G,10.67,2014
2014-05-15,16.8,G,12.27,2014
2014-05-16,16.0,G,13.0,2014
2014-05-17,19.1,G,14.92,2014
2014-05-18,22.3,G,15.55,2014
2014-05-19,20.9,G,14.59,2014
2014-05-20,19.0,G,15.36,2014
2014-05-21,23.5,G,15.28,2014
2014-05-22,28.1,G,23.81,2014
2014-05-23,27.0,G,21.65,2014
2014-05-24,19.2,G,16.42,2014
2014-05-25,19.9,G,16.2,2014
2014-05-26,18.7,G,15.8,2014
2014-05-27,17.8,G,13.78,2014
2014-05-28,17.3,G,12.13,2014
2014-05-29,20.6,G,14.02,2014
2014-05-30,22.9,G,16.91,2014
2014-05-31,16.8,G,14.15,2014
2014-06-01,21.6,G,15.98,2014
2014-06-02,24.5,G,18.96,2014
2014-06-03,19.3,G,15.6,2014
2014-06-04,18.1,G,16.06,2014
2014-06-05,19.6,G,16.07,2014
2014-06-06,16.3,G,13.19,2014
2014-06-07,18.8,G,15.27,2014
2014-06-08,22.2,G,18.37,2014
2014-06-09,21.5,G,18.34,2014
2014-06-10,26.0,G,17.29,2014
2014-06-11,19.0,G,18.83,2014
2014-06-12,18.5,G,17.33,2014
2014-06-13,20.3,G,17.99,2014
2014-06-14,20.4,G,16.44,2014
2014-06-15,21.2,G,17.02,2014
2014-06-16,21.4,G,17.18,2014
2014-06-17,19.9,G,15.85,2014
2014-06-18,22.4,G,17.89,2014
2014-06-19,19.7,G,16.51,2014
2014-06-20,17.1,G,14.43,2014
2014-06-21,16.0,G,13.23,2014
2014-06-22,18.7,G,14.51,2014
2014-06-23,16.5,G,14.28,2014
2014-06-24,18.0,G,16.0,2014
2014-06-25,21.8,G,17.94,2014
2014-06-26,20.4,G,16.26,2014
2014-06-27,20.2,G,15.02,2014
2014-06-28,17.2,G,14.33,2014
2014-06-29,16.3,G,14.6,2014
2014-06-30,18.8,G,15.73,2014
2014-07-01,19.0,G,15.58,2014
2014-07-02,20.2,G,16.14,2014
2014-07-03,18.2,G,16.4,2014
2014-07-04,23.5,G,19.38,2014
2014-07-05,28.4,G,23.27,2014
2014-07-06,24.9,G,21.86,2014
2014-07-07,27.6,G,19.8,2014
2014-07-08,29.5,G,21.8,2014
2014-07-09,30.5,G,25.7,2014
2014-07-10,29.5,G,24.78,2014
2014-07-11,26.7,G,22.26,2014
2014-07-12,24.2,G,19.51,2014
2014-07-13,20.2,G,17.58,2014
2014-07-14,22.4,G,18.58,2014
2014-07-15,20.9,G,17.95,2014
2014-07-16,20.7,G,18.14,2014
2014-07-17,21.3,G,18.49,2014
2014-07-18,22.2,G,19.29,2014
2014-07-19,25.7,G,20.44,2014
2014-07-20,29.0,G,23.33,2014
2014-07-21,29.2,G,24.16,2014
2014-07-22,30.2,G,24.62,2014
2014-07-23,28.9,G,24.66,2014
2014-07-24,31.7,G,25.35,2014
2014-07-25,31.1,G,24.99,2014
2014-07-26,30.6,G,22.4,2014
2014-07-27,27.6,G,22.72,2014
2014-07-28,26.1,G,22.41,2014
2014-07-29,25.5,G,21.44,2014
2014-07-30,23.8,G,20.8,2014
2014-07-31,22.4,G,20.05,2014
2014-08-01,23.7,G,21.2,2014
2014-08-02,28.5,G,23.2,2014
2014-08-03,28.6,G,21.89,2014
2014-08-04,22.1,G,20.23,2014
2014-08-05,21.9,G,19.63,2014
2014-08-06,22.8,G,19.32,2014
2014-08-07,23.6,G,20.16,2014
2014-08-08,23.5,G,20.22,2014
2014-08-09,23.9,G,19.1,2014
2014-08-10,23.5,G,19.98,2014
2014-08-11,21.3,G,18.91,2014
2014-08-12,20.3,G,17.75,2014
2014-08-13,17.4,G,15.21,2014
2014-08-14,20.1,G,17.36,2014
2014-08-15,20.3,G,17.52,2014
2014-08-16,19.0,G,16.06,2014
2014-08-17,17.1,G,15.23,2014
2014-08-18,17.6,G,15.38,2014
2014-08-19,15.8,G,14.79,2014
2014-08-20,18.4,G,16.56,2014
2014-08-21,17.5,G,15.33,2014
2014-08-22,16.6,G,14.52,2014
2014-08-23,16.6,G,14.37,2014
2014-08-24,16.6,G,14.61,2014
2014-08-25,17.0,G,14.37,2014
2014-08-26,19.3,G,13.45,2014
2014-08-27,20.3,G,14.97,2014
2014-08-28,20.2,G,15.89,2014
2014-08-29,19.6,G,15.29,2014
2014-08-30,16.3,G,14.37,2014
2014-08-31,17.7,G,14.91,2014
2014-09-01,21.1,G,15.92,2014
2014-09-02,20.2,G,16.57,2014
2014-09-03,21.2,G,16.29,2014
2014-09-04,20.6,G,15.75,2014
2014-09-05,20.9,G,16.48,2014
2014-09-06,24.0,G,18.72,2014
2014-09-07,20.9,G,17.09,2014
2014-09-08,17.3,G,14.44,2014
2014-09-09,16.1,G,13.37,2014
2014-09-10,20.1,G,14.98,2014
2014-09-11,21.0,G,15.95,2014
2014-09-12,21.4,G,16.43,2014
2014-09-13,19.6,G,16.05,2014
2014-09-14,20.0,G,15.28,2014
2014-09-15,21.4,G,15.45,2014
2014-09-16,19.8,G,14.24,2014
2014-09-17,19.8,G,14.18,2014
2014-09-18,21.0,G,15.32,2014
2014-09-19,21.1,G,14.97,2014
2014-09-20,20.9,G,13.99,2014
2014-09-21,17.3,G,13.81,2014
2014-09-22,13.4,G,9.75,2014
2014-09-23,12.2,G,8.46,2014
2014-09-24,13.8,G,12.69,2014
2014-09-25,14.9,G,12.95,2014
2014-09-26,16.6,G,14.67,2014
2014-09-27,16.0,G,14.58,2014
2014-09-28,15.8,G,14.64,2014
2014-09-29,17.2,G,14.19,2014
2014-09-30,17.1,G,11.38,2014
2014-10-01,14.6,G,11.54,2014
2014-10-02,18.0,G,13.94,2014
2014-10-03,15.8,G,12.69,2014
2014-10-04,19.9,G,16.06,2014
2014-10-05,16.7,G,12.72,2014
2014-10-06,14.5,G,11.37,2014
2014-10-07,13.8,G,10.8,2014
2014-10-08,15.2,G,12.78,2014
2014-10-09,16.5,G,14.42,2014
2014-10-10,16.3,G,14.04,2014
2014-10-11,16.4,G,12.91,2014
2014-10-12,15.0,G,12.72,2014
2014-10-13,13.7,G,9.56,2014
2014-10-14,10.8,G,8.55,2014
2014-10-15,9.2,G,8.44,2014
2014-10-16,10.4,G,9.04,2014
2014-10-17,10.8,G,9.59,2014
2014-10-18,14.3,G,11.46,2014
2014-10-19,15.4,G,14.65,2014
2014-10-20,13.8,G,13.08,2014
2014-10-21,12.5,G,11.12,2014
2014-10-22,10.8,G,9.45,2014
2014-10-23,10.1,G,8.81,2014
2014-10-24,12.3,G,11.32,2014
2014-10-25,12.9,G,11.78,2014
2014-10-26,13.6,G,12.97,2014
2014-10-27,14.7,G,13.98,2014
2014-10-28,14.6,G,13.32,2014
2014-10-29,12.3,G,10.74,2014
2014-10-30,11.2,G,6.36,2014
2014-10-31,9.6,G,8.33,2014
2014-11-01,13.6,G,12.2,2014
2014-11-02,14.2,G,13.48,2014
2014-11-03,13.7,G,12.82,2014
2014-11-04,13.6,G,10.43,2014
2014-11-05,8.0,G,6.5,2014
2014-11-06,4.2,G,2.81,2014
2014-11-07,6.8,G,5.01,2014
2014-11-08,10.9,G,9.07,2014
2014-11-09,11.2,G,9.63,2014
2014-11-10,10.8,G,9.49,2014
2014-11-11,11.7,G,9.83,2014
2014-11-12,10.1,G,7.59,2014
2014-11-13,11.0,G,9.88,2014
2014-11-14,9.5,G,8.57,2014
2014-11-15,9.7,G,8.58,2014
2014-11-16,7.9,G,7.1,2014
2014-11-17,6.6,G,6.17,2014
2014-11-18,7.2,G,6.42,2014
2014-11-19,5.4,G,4.72,2014
2014-11-20,5.2,G,4.42,2014
2014-11-21,6.3,G,5.4,2014
2014-11-22,4.7,G,3.08,2014
2014-11-23,8.3,G,6.66,2014
2014-11-24,10.1,G,8.54,2014
2014-11-25,10.2,G,5.61,2014
2014-11-26,6.9,G,4.6,2014
2014-11-27,4.4,G,3.33,2014
2014-11-28,4.1,G,2.68,2014
2014-11-29,2.6,G,1.82,2014
2014-11-30,3.9,G,1.56,2014
2014-12-01,1.3,G,0.66,2014
2014-12-02,2.3,G,1.77,2014
2014-12-03,5.4,G,3.49,2014
2014-12-04,4.8,G,3.02,2014
2014-12-05,5.2,G,3.48,2014
2014-12-06,5.9,G,3.95,2014
2014-12-07,7.0,G,6.1,2014
2014-12-08,6.4,G,5.08,2014
2014-12-09,6.3,G,4.82,2014
2014-12-10,6.5,G,5.18,2014
2014-12-11,5.9,G,4.8,2014
2014-12-12,5.3,G,4.08,2014
2014-12-13,7.4,G,5.3,2014
2014-12-14,6.3,G,5.52,2014
2014-12-15,6.6,G,5.49,2014
2014-12-16,5.6,G,4.65,2014
2014-12-17,5.7,G,2.76,2014
2014-12-18,8.2,G,6.98,2014
2014-12-19,8.8,G,6.67,2014
2014-12-20,6.1,G,4.35,2014
2014-12-21,7.5,G,4.61,2014
2014-12-22,8.2,G,7.61,2014
2014-12-23,7.4,G,6.82,2014
2014-12-24,6.3,G,3.1,2014
2014-12-25,-0.9,G,-3.9,2014
2014-12-26,2.8,G,-1.33,2014
2014-12-27,1.6,G,-2.33,2014
2014-12-28,-3.4,G,-5.52,2014
2014-12-29,0.4,G,-4.53,2014
2014-12-30,2.5,G,1.72,2014
